Epoch,Loss
18213,8478319.416666666
18214,8478269.916666666
18215,8478275.916666666
18216,8478203.333333334
18217,8478491.666666666
18218,8478592.5
18219,8478612.75
18220,8478474.833333334
18221,8478679.166666666
18222,8478894.5
18223,8479039.0
18224,8479030.333333334
18225,8479222.833333334
18226,8479315.833333334
18227,8479466.75
18228,8479745.333333334
18229,8479972.333333334
18230,8480183.916666666
18231,8480282.333333334
18232,8480232.666666666
18233,8480284.166666666
18234,8480060.333333334
18235,8479852.0
18236,8479543.833333334
18237,8479201.166666666
18238,8478944.333333334
18239,8478793.5
18240,8478578.666666666
18241,8478384.916666666
18242,8478211.166666666
18243,8478160.333333334
18244,8478085.416666666
18245,8478084.25
18246,8478153.166666666
18247,8477982.0
18248,8477940.0
18249,8477879.5
18250,8477940.833333334
18251,8477923.166666666
18252,8478055.666666666
18253,8477976.833333334
18254,8477976.416666666
18255,8477941.5
18256,8477839.75
18257,8477940.583333334
18258,8477898.666666666
18259,8477989.5
18260,8477960.333333334
18261,8477909.166666666
18262,8477933.416666666
18263,8477966.583333334
18264,8477951.0
18265,8477977.583333334
18266,8478040.666666666
18267,8477976.583333334
18268,8478081.25
18269,8478128.666666666
18270,8478088.083333334
18271,8478227.0
18272,8478249.833333334
18273,8478346.0
18274,8478197.166666666
18275,8478214.666666666
18276,8478289.083333334
18277,8478288.5
18278,8478465.666666666
18279,8478399.333333334
18280,8478423.666666666
18281,8478591.5
18282,8478588.583333334
18283,8478737.0
18284,8478765.25
18285,8478847.833333334
18286,8478981.666666666
18287,8479032.833333334
18288,8479229.666666666
18289,8479157.0
18290,8479273.75
18291,8479260.666666666
18292,8479463.0
18293,8479428.0
18294,8479530.0
18295,8479450.833333334
18296,8479477.833333334
18297,8479280.5
18298,8479101.166666666
18299,8479103.5
18300,8478944.166666666
18301,8478930.916666666
18302,8478904.166666666
18303,8478801.25
18304,8478742.916666666
18305,8478646.916666666
18306,8478554.333333334
18307,8478459.333333334
18308,8478332.166666666
18309,8478188.0
18310,8478109.0
18311,8478161.0
18312,8478055.0
18313,8478035.5
18314,8478042.833333334
18315,8477892.166666666
18316,8478020.833333334
18317,8477954.0
18318,8477927.166666666
18319,8477951.5
18320,8477964.083333334
18321,8477833.0
18322,8477906.083333334
18323,8477746.166666666
18324,8477812.25
18325,8477790.25
18326,8478034.333333334
18327,8477917.583333334
18328,8478029.0
18329,8477908.25
18330,8477909.833333334
18331,8477876.083333334
18332,8477977.166666666
18333,8477932.5
18334,8477920.75
18335,8477963.333333334
18336,8477978.333333334
18337,8477874.583333334
18338,8477924.166666666
18339,8478046.666666666
18340,8477912.416666666
18341,8478006.166666666
18342,8477866.583333334
18343,8477785.916666666
18344,8477897.0
18345,8477842.0
18346,8477995.333333334
18347,8478020.583333334
18348,8478040.5
18349,8477974.833333334
18350,8478177.333333334
18351,8478114.0
18352,8478168.75
18353,8478163.25
18354,8478279.166666666
18355,8478278.166666666
18356,8478355.666666666
18357,8478422.0
18358,8478376.583333334
18359,8478385.166666666
18360,8478525.833333334
18361,8478609.75
18362,8478716.833333334
18363,8478889.416666666
18364,8479245.333333334
18365,8479392.666666666
18366,8479839.25
18367,8480229.0
18368,8480858.0
18369,8481363.583333334
18370,8482017.833333334
18371,8482230.0
18372,8482758.0
18373,8482638.0
18374,8483049.75
18375,8482339.333333334
18376,8481465.0
18377,8480064.25
18378,8479194.833333334
18379,8478578.416666666
18380,8478293.666666666
18381,8478016.666666666
18382,8478053.833333334
18383,8478071.0
18384,8478063.166666666
18385,8478109.5
18386,8477953.0
18387,8477900.166666666
18388,8478049.833333334
18389,8477899.083333334
18390,8477922.166666666
18391,8477908.083333334
18392,8477948.0
18393,8477976.666666666
18394,8477826.583333334
18395,8477898.666666666
18396,8477907.583333334
18397,8477836.25
18398,8477931.916666666
18399,8478029.833333334
18400,8477943.333333334
18401,8477944.083333334
18402,8477779.0
18403,8477720.833333334
18404,8477831.166666666
18405,8477757.666666666
18406,8477892.333333334
18407,8477815.5
18408,8477851.75
18409,8477854.583333334
18410,8477979.333333334
18411,8477860.333333334
18412,8477979.833333334
18413,8477952.833333334
18414,8477974.5
18415,8477962.0
18416,8477918.583333334
18417,8477929.166666666
18418,8478045.333333334
18419,8478073.166666666
18420,8478143.416666666
18421,8478139.333333334
18422,8478154.583333334
18423,8478123.833333334
18424,8478272.333333334
18425,8478209.0
18426,8478471.666666666
18427,8478521.166666666
18428,8478564.333333334
18429,8478849.5
18430,8478896.416666666
18431,8479003.083333334
18432,8479095.833333334
18433,8479020.166666666
18434,8479152.083333334
18435,8479167.25
18436,8479083.583333334
18437,8479224.333333334
18438,8479045.416666666
18439,8478964.0
18440,8478769.5
18441,8478869.75
18442,8478807.5
18443,8478834.833333334
18444,8478885.5
18445,8478920.583333334
18446,8478994.083333334
18447,8478948.5
18448,8478842.833333334
18449,8478923.666666666
18450,8478763.833333334
18451,8478829.75
18452,8478608.166666666
18453,8478609.166666666
18454,8478365.0
18455,8478273.666666666
18456,8478221.166666666
18457,8478211.833333334
18458,8477934.916666666
18459,8478000.666666666
18460,8477941.166666666
18461,8477873.75
18462,8477986.166666666
18463,8477809.5
18464,8477773.666666666
18465,8477836.75
18466,8477804.583333334
18467,8477833.75
18468,8477912.583333334
18469,8477797.25
18470,8477807.666666666
18471,8477967.333333334
18472,8477762.083333334
18473,8477705.083333334
18474,8477787.666666666
18475,8477880.416666666
18476,8477768.166666666
18477,8477886.166666666
18478,8477835.666666666
18479,8477742.583333334
18480,8477801.5
18481,8477832.25
18482,8477838.0
18483,8477892.5
18484,8477853.416666666
18485,8477820.5
18486,8477768.5
18487,8477863.5
18488,8477943.666666666
18489,8478010.833333334
18490,8477867.5
18491,8477944.5
18492,8477857.666666666
18493,8477915.916666666
18494,8477985.75
18495,8477989.833333334
18496,8478127.166666666
18497,8478254.083333334
18498,8478436.916666666
18499,8478476.416666666
18500,8478575.333333334
18501,8479027.0
18502,8479417.5
18503,8480064.416666666
18504,8480285.833333334
18505,8480492.416666666
18506,8480935.0
18507,8481098.583333334
18508,8481378.166666666
18509,8480947.0
18510,8480776.333333334
18511,8480202.083333334
18512,8479739.0
18513,8479414.333333334
18514,8479256.5
18515,8479026.583333334
18516,8478954.833333334
18517,8478966.0
18518,8478874.666666666
18519,8478699.833333334
18520,8478503.0
18521,8478465.666666666
18522,8478547.833333334
18523,8478256.0
18524,8478429.25
18525,8478204.166666666
18526,8477994.666666666
18527,8478098.25
18528,8478040.916666666
18529,8478154.5
18530,8478111.083333334
18531,8478150.833333334
18532,8477998.333333334
18533,8478096.166666666
18534,8478063.333333334
18535,8477930.416666666
18536,8477912.333333334
18537,8477930.416666666
18538,8477981.416666666
18539,8477958.333333334
18540,8477957.333333334
18541,8477798.833333334
18542,8477807.666666666
18543,8477837.5
18544,8477711.666666666
18545,8477751.083333334
18546,8477897.0
18547,8477858.0
18548,8477717.75
18549,8477802.5
18550,8477696.833333334
18551,8477641.0
18552,8477859.333333334
18553,8477743.666666666
18554,8477788.0
18555,8477805.0
18556,8477858.333333334
18557,8477749.083333334
18558,8477746.75
18559,8477669.083333334
18560,8477902.0
18561,8477706.166666666
18562,8477893.666666666
18563,8477836.333333334
18564,8477755.0
18565,8477822.166666666
18566,8477791.25
18567,8477910.583333334
18568,8477909.833333334
18569,8477916.25
18570,8477895.666666666
18571,8477892.166666666
18572,8477982.916666666
18573,8477927.416666666
18574,8477997.666666666
18575,8478229.0
18576,8478416.333333334
18577,8478526.5
18578,8478698.833333334
18579,8478824.333333334
18580,8479413.416666666
18581,8479987.0
18582,8480242.833333334
18583,8480413.25
18584,8480819.333333334
18585,8481310.0
18586,8481683.083333334
18587,8481647.916666666
18588,8481751.5
18589,8481249.0
18590,8480750.75
18591,8479908.916666666
18592,8479396.666666666
18593,8478933.5
18594,8478770.916666666
18595,8478550.416666666
18596,8478444.0
18597,8478279.5
18598,8478296.333333334
18599,8478111.5
18600,8478088.5
18601,8477952.083333334
18602,8477797.583333334
18603,8477874.333333334
18604,8477943.333333334
18605,8477826.333333334
18606,8477796.5
18607,8477761.166666666
18608,8477768.583333334
18609,8477719.166666666
18610,8477860.083333334
18611,8477790.583333334
18612,8477792.25
18613,8477865.916666666
18614,8477838.416666666
18615,8477881.833333334
18616,8477920.25
18617,8477856.083333334
18618,8477808.416666666
18619,8477995.416666666
18620,8477961.916666666
18621,8477860.583333334
18622,8477862.833333334
18623,8477803.583333334
18624,8477793.166666666
18625,8477815.833333334
18626,8477771.333333334
18627,8477775.75
18628,8477751.333333334
18629,8477769.25
18630,8477715.833333334
18631,8477687.083333334
18632,8477813.833333334
18633,8477728.75
18634,8477860.166666666
18635,8477667.75
18636,8477706.25
18637,8477857.166666666
18638,8477672.333333334
18639,8477706.416666666
18640,8477728.166666666
18641,8477755.5
18642,8477696.0
18643,8477704.5
18644,8477715.0
18645,8477658.916666666
18646,8477701.583333334
18647,8477679.416666666
18648,8477692.416666666
18649,8477655.666666666
18650,8477859.583333334
18651,8477803.916666666
18652,8477721.833333334
18653,8477749.416666666
18654,8477853.25
18655,8477851.333333334
18656,8477882.666666666
18657,8477845.083333334
18658,8478008.5
18659,8478138.083333334
18660,8478137.0
18661,8478305.0
18662,8478611.833333334
18663,8478694.166666666
18664,8478970.083333334
18665,8479427.666666666
18666,8479660.333333334
18667,8480517.333333334
18668,8480901.5
18669,8481399.0
18670,8481874.333333334
18671,8481965.333333334
18672,8481964.416666666
18673,8481719.833333334
18674,8483861.166666666
18675,8484415.75
18676,8482004.0
18677,8482903.666666666
18678,8483043.666666666
18679,8481437.833333334
18680,8481364.083333334
18681,8480453.0
18682,8480054.25
18683,8479554.833333334
18684,8479442.166666666
18685,8478864.333333334
18686,8478600.166666666
18687,8478718.5
18688,8478601.333333334
18689,8478525.75
18690,8478363.75
18691,8478328.5
18692,8478168.75
18693,8478248.583333334
18694,8478070.75
18695,8477968.583333334
18696,8477926.583333334
18697,8477755.5
18698,8477674.333333334
18699,8477763.416666666
18700,8477783.0
18701,8477742.583333334
18702,8477790.25
18703,8477705.166666666
18704,8477683.5
18705,8477739.583333334
18706,8477671.666666666
18707,8477760.666666666
18708,8477765.666666666
18709,8477739.833333334
18710,8477753.916666666
18711,8477766.666666666
18712,8477675.583333334
18713,8477758.166666666
18714,8477651.666666666
18715,8477683.166666666
18716,8477702.916666666
18717,8477816.5
18718,8477743.333333334
18719,8477866.5
18720,8477931.666666666
18721,8477857.666666666
18722,8477960.833333334
18723,8477925.5
18724,8477861.5
18725,8477969.166666666
18726,8478050.333333334
18727,8478128.25
18728,8478248.166666666
18729,8478346.583333334
18730,8478307.916666666
18731,8478299.75
18732,8478412.416666666
18733,8478620.666666666
18734,8478747.833333334
18735,8478995.166666666
18736,8478881.5
18737,8479094.333333334
18738,8479175.416666666
18739,8479404.5
18740,8479418.333333334
18741,8479532.0
18742,8479581.75
18743,8479498.083333334
18744,8479415.833333334
18745,8479353.0
18746,8479070.833333334
18747,8478956.333333334
18748,8478858.25
18749,8478718.166666666
18750,8478613.75
18751,8478491.166666666
18752,8478309.75
18753,8478190.5
18754,8478099.0
18755,8478071.083333334
18756,8477984.083333334
18757,8478016.5
18758,8477883.916666666
18759,8477847.0
18760,8477810.083333334
18761,8477788.416666666
18762,8477728.0
18763,8477665.416666666
18764,8477872.75
18765,8477779.333333334
18766,8477562.666666666
18767,8477758.583333334
18768,8477655.083333334
18769,8477640.333333334
18770,8477549.666666666
18771,8477570.0
18772,8477657.75
18773,8477694.166666666
18774,8477655.666666666
18775,8477654.75
18776,8477619.0
18777,8477643.333333334
18778,8477684.0
18779,8477683.75
18780,8477721.583333334
18781,8477671.0
18782,8477705.166666666
18783,8477688.416666666
18784,8477634.666666666
18785,8477607.5
18786,8477551.333333334
18787,8477604.333333334
18788,8477646.333333334
18789,8477538.5
18790,8477642.25
18791,8477696.75
18792,8477617.166666666
18793,8477759.5
18794,8477594.333333334
18795,8477678.583333334
18796,8477565.833333334
18797,8477576.416666666
18798,8477587.0
18799,8477644.5
18800,8477688.5
18801,8477721.083333334
18802,8477599.416666666
18803,8477673.916666666
18804,8477745.75
18805,8477705.25
18806,8477738.333333334
18807,8477679.166666666
18808,8477750.333333334
18809,8477821.666666666
18810,8477737.25
18811,8477773.166666666
18812,8477851.5
18813,8477835.916666666
18814,8477920.666666666
18815,8477873.333333334
18816,8477959.916666666
18817,8477988.833333334
18818,8478027.5
18819,8478073.0
18820,8478143.916666666
18821,8478445.333333334
18822,8478755.583333334
18823,8479128.25
18824,8479504.833333334
18825,8479941.166666666
18826,8480448.0
18827,8481155.916666666
18828,8481921.25
18829,8482604.5
18830,8483382.333333334
18831,8484089.0
18832,8483989.5
18833,8483931.5
18834,8483233.333333334
18835,8482105.333333334
18836,8480673.416666666
18837,8479503.166666666
18838,8478535.333333334
18839,8478082.25
18840,8477959.833333334
18841,8478028.416666666
18842,8477915.833333334
18843,8477786.666666666
18844,8477808.833333334
18845,8477828.583333334
18846,8477844.416666666
18847,8477746.0
18848,8477687.0
18849,8477733.666666666
18850,8477789.25
18851,8477656.25
18852,8477666.333333334
18853,8477639.5
18854,8477738.333333334
18855,8477770.083333334
18856,8477644.416666666
18857,8477677.166666666
18858,8477692.583333334
18859,8477566.833333334
18860,8477631.833333334
18861,8477735.833333334
18862,8477615.666666666
18863,8477726.0
18864,8477697.0
18865,8477603.0
18866,8477558.083333334
18867,8477728.833333334
18868,8477705.666666666
18869,8477659.833333334
18870,8477609.0
18871,8477761.833333334
18872,8477698.083333334
18873,8477578.416666666
18874,8477588.583333334
18875,8477510.916666666
18876,8477635.333333334
18877,8477582.0
18878,8477594.75
18879,8477640.333333334
18880,8477599.833333334
18881,8477597.666666666
18882,8477735.666666666
18883,8477633.666666666
18884,8477757.916666666
18885,8477708.416666666
18886,8477709.666666666
18887,8477657.666666666
18888,8477728.333333334
18889,8477687.333333334
18890,8477563.0
18891,8477668.666666666
18892,8477541.916666666
18893,8477678.0
18894,8477693.0
18895,8477573.166666666
18896,8477626.333333334
18897,8477691.166666666
18898,8477704.833333334
18899,8477730.666666666
18900,8477668.166666666
18901,8477806.333333334
18902,8477697.833333334
18903,8477929.333333334
18904,8477743.666666666
18905,8477726.25
18906,8477924.666666666
18907,8477715.666666666
18908,8477818.166666666
18909,8477887.083333334
18910,8477842.666666666
18911,8477864.166666666
18912,8477880.666666666
18913,8477966.083333334
18914,8477938.166666666
18915,8478207.166666666
18916,8478111.416666666
18917,8478453.833333334
18918,8478497.75
18919,8478554.5
18920,8478839.25
18921,8479151.25
18922,8479584.666666666
18923,8479928.333333334
18924,8480403.583333334
18925,8480625.0
18926,8481446.5
18927,8481469.5
18928,8481157.0
18929,8480672.666666666
18930,8480018.166666666
18931,8479149.416666666
18932,8478653.666666666
18933,8478297.666666666
18934,8477898.5
18935,8477843.5
18936,8477783.166666666
18937,8477702.166666666
18938,8477573.666666666
18939,8477734.25
18940,8477698.5
18941,8477572.833333334
18942,8477601.583333334
18943,8477461.666666666
18944,8477586.75
18945,8477717.833333334
18946,8477604.0
18947,8477562.166666666
18948,8477597.833333334
18949,8477769.666666666
18950,8477546.916666666
18951,8477570.25
18952,8477534.75
18953,8477473.833333334
18954,8477720.5
18955,8477615.666666666
18956,8477625.833333334
18957,8477580.666666666
18958,8477700.666666666
18959,8477777.833333334
18960,8477820.666666666
18961,8477838.833333334
18962,8477844.75
18963,8477868.5
18964,8477940.833333334
18965,8477898.083333334
18966,8477941.25
18967,8478160.5
18968,8478084.166666666
18969,8478150.833333334
18970,8478119.0
18971,8477966.583333334
18972,8478140.583333334
18973,8478079.166666666
18974,8478097.25
18975,8478161.166666666
18976,8478182.333333334
18977,8478068.916666666
18978,8478230.916666666
18979,8478267.5
18980,8478279.833333334
18981,8478271.166666666
18982,8478282.5
18983,8478550.5
18984,8478594.583333334
18985,8478469.916666666
18986,8478570.083333334
18987,8478593.75
18988,8478609.916666666
18989,8478563.333333334
18990,8478596.833333334
18991,8478592.083333334
18992,8478549.166666666
18993,8478547.416666666
18994,8478470.416666666
18995,8478488.416666666
18996,8478482.5
18997,8478255.0
18998,8478280.833333334
18999,8478147.083333334
19000,8478166.75
19001,8478042.25
19002,8478096.833333334
19003,8478049.0
19004,8478006.666666666
19005,8477926.333333334
19006,8478025.0
19007,8477864.916666666
19008,8477891.416666666
19009,8477884.833333334
19010,8477828.75
19011,8477942.666666666
19012,8477776.833333334
19013,8477753.166666666
19014,8477690.5
19015,8477781.083333334
19016,8477667.833333334
19017,8477776.666666666
19018,8477788.0
19019,8477807.833333334
19020,8477874.083333334
19021,8477803.666666666
19022,8478009.333333334
19023,8478013.583333334
19024,8478020.166666666
19025,8478123.666666666
19026,8478165.25
19027,8478154.333333334
19028,8478022.833333334
19029,8477970.666666666
19030,8478082.333333334
19031,8478034.25
19032,8478219.666666666
19033,8478169.083333334
19034,8478306.333333334
19035,8478338.333333334
19036,8478545.75
19037,8478497.333333334
19038,8478542.5
19039,8478578.333333334
19040,8478535.166666666
19041,8478445.416666666
19042,8478417.666666666
19043,8478341.5
19044,8478305.916666666
19045,8478243.0
19046,8478088.333333334
19047,8478009.166666666
19048,8477883.666666666
19049,8477715.0
19050,8477729.166666666
19051,8477825.333333334
19052,8477632.833333334
19053,8477698.5
19054,8477720.666666666
19055,8477714.833333334
19056,8477660.75
19057,8477690.25
19058,8477640.25
19059,8477625.5
19060,8477572.916666666
19061,8477760.833333334
19062,8477680.75
19063,8477702.416666666
19064,8477663.25
19065,8477780.333333334
19066,8477901.0
19067,8478017.0
19068,8478198.083333334
19069,8478172.166666666
19070,8478097.25
19071,8478334.916666666
19072,8478442.416666666
19073,8478328.5
19074,8478567.333333334
19075,8478653.583333334
19076,8478742.083333334
19077,8478764.666666666
19078,8478678.333333334
19079,8478611.75
19080,8478855.666666666
19081,8478838.666666666
19082,8479009.166666666
19083,8478875.666666666
19084,8478919.666666666
19085,8478532.916666666
19086,8478487.5
19087,8478353.666666666
19088,8478201.666666666
19089,8478104.083333334
19090,8477973.0
19091,8477879.5
19092,8477619.166666666
19093,8477561.416666666
19094,8477470.166666666
19095,8477414.333333334
19096,8477473.583333334
19097,8477492.666666666
19098,8477470.916666666
19099,8477549.166666666
19100,8477496.0
19101,8477475.166666666
19102,8477484.166666666
19103,8477633.916666666
19104,8477489.75
19105,8477620.833333334
19106,8477521.083333334
19107,8477732.166666666
19108,8477601.25
19109,8477578.333333334
19110,8477633.75
19111,8477679.0
19112,8477723.083333334
19113,8477726.333333334
19114,8477661.5
19115,8477678.333333334
19116,8477758.333333334
19117,8477706.083333334
19118,8477861.916666666
19119,8477985.5
19120,8477922.25
19121,8478051.333333334
19122,8478196.416666666
19123,8478342.416666666
19124,8478676.0
19125,8478679.166666666
19126,8478723.0
19127,8479001.666666666
19128,8479033.75
19129,8479217.166666666
19130,8479314.666666666
19131,8479333.5
19132,8479304.333333334
19133,8479252.0
19134,8479242.75
19135,8479315.833333334
19136,8479416.416666666
19137,8479349.666666666
19138,8479093.833333334
19139,8478979.333333334
19140,8478845.666666666
19141,8479021.666666666
19142,8478759.416666666
19143,8478534.666666666
19144,8478448.25
19145,8478297.25
19146,8478012.833333334
19147,8477969.166666666
19148,8477920.666666666
19149,8477830.166666666
19150,8477781.0
19151,8477604.833333334
19152,8477412.0
19153,8477422.666666666
19154,8477363.5
19155,8477393.166666666
19156,8477374.083333334
19157,8477444.5
19158,8477300.833333334
19159,8477416.916666666
19160,8477390.166666666
19161,8477445.583333334
19162,8477456.833333334
19163,8477518.333333334
19164,8477460.416666666
19165,8477408.0
19166,8477345.5
19167,8477381.083333334
19168,8477364.25
19169,8477396.5
19170,8477460.5
19171,8477524.333333334
19172,8477524.166666666
19173,8477494.916666666
19174,8477425.333333334
19175,8477417.333333334
19176,8477466.75
19177,8477718.333333334
19178,8477531.5
19179,8477507.0
19180,8477462.5
19181,8477577.25
19182,8477588.083333334
19183,8477472.333333334
19184,8477497.583333334
19185,8477482.416666666
19186,8477566.25
19187,8477444.333333334
19188,8477528.583333334
19189,8477621.833333334
19190,8477623.75
19191,8477737.416666666
19192,8477673.333333334
19193,8477728.916666666
19194,8477684.416666666
19195,8477666.5
19196,8477759.75
19197,8477886.916666666
19198,8477856.666666666
19199,8477827.0
19200,8477972.166666666
19201,8477976.333333334
19202,8478064.583333334
19203,8478218.583333334
19204,8478511.416666666
19205,8478775.0
19206,8478927.416666666
19207,8479336.416666666
19208,8479599.583333334
19209,8480064.333333334
19210,8480455.666666666
19211,8480778.833333334
19212,8480885.0
19213,8480853.75
19214,8480525.0
19215,8480331.333333334
19216,8479624.416666666
19217,8478942.0
19218,8478497.583333334
19219,8478351.0
19220,8478029.416666666
19221,8477899.0
19222,8477784.333333334
19223,8477711.416666666
19224,8477487.5
19225,8477594.083333334
19226,8477534.0
19227,8477535.416666666
19228,8477464.333333334
19229,8477406.0
19230,8477404.333333334
19231,8477464.5
19232,8477444.833333334
19233,8477384.5
19234,8477283.0
19235,8477496.583333334
19236,8477434.083333334
19237,8477505.666666666
19238,8477476.833333334
19239,8477506.666666666
19240,8477349.75
19241,8477427.166666666
19242,8477429.25
19243,8477333.916666666
19244,8477340.166666666
19245,8477372.333333334
19246,8477319.416666666
19247,8477424.666666666
19248,8477374.75
19249,8477411.666666666
19250,8477399.75
19251,8477360.333333334
19252,8477413.083333334
19253,8477472.5
19254,8477398.666666666
19255,8477405.833333334
19256,8477488.5
19257,8477397.5
19258,8477423.833333334
19259,8477430.416666666
19260,8477536.25
19261,8477417.833333334
19262,8477375.5
19263,8477500.333333334
19264,8477407.333333334
19265,8477346.333333334
19266,8477364.5
19267,8477383.25
19268,8477355.166666666
19269,8477348.583333334
19270,8477508.083333334
19271,8477438.5
19272,8477428.666666666
19273,8477555.083333334
19274,8477621.25
19275,8477722.666666666
19276,8477637.666666666
19277,8477836.833333334
19278,8478108.166666666
19279,8478231.75
19280,8478505.75
19281,8478996.25
19282,8479412.333333334
19283,8479773.333333334
19284,8480141.666666666
19285,8480639.166666666
19286,8481176.833333334
19287,8482089.333333334
19288,8482225.166666666
19289,8482349.666666666
19290,8481751.083333334
19291,8481478.333333334
19292,8480623.0
19293,8479945.666666666
19294,8479232.083333334
19295,8478609.583333334
19296,8478072.916666666
19297,8477815.166666666
19298,8477632.916666666
19299,8477452.166666666
19300,8477551.333333334
19301,8477595.333333334
19302,8477422.0
19303,8477551.666666666
19304,8477529.166666666
19305,8477273.916666666
19306,8477418.5
19307,8477396.583333334
19308,8477335.166666666
19309,8477383.0
19310,8477373.666666666
19311,8477325.166666666
19312,8477393.333333334
19313,8477317.0
19314,8477409.833333334
19315,8477311.0
19316,8477330.0
19317,8477342.0
19318,8477351.333333334
19319,8477392.333333334
19320,8477430.166666666
19321,8477446.25
19322,8477374.833333334
19323,8477437.416666666
19324,8477430.5
19325,8477434.416666666
19326,8477377.083333334
19327,8477541.166666666
19328,8477434.333333334
19329,8477458.583333334
19330,8477506.833333334
19331,8477453.333333334
19332,8477358.333333334
19333,8477483.5
19334,8477562.333333334
19335,8477465.333333334
19336,8477446.416666666
19337,8477457.166666666
19338,8477480.5
19339,8477552.0
19340,8477535.083333334
19341,8477442.833333334
19342,8477506.583333334
19343,8477610.833333334
19344,8477474.0
19345,8477592.0
19346,8477576.5
19347,8477647.666666666
19348,8477619.333333334
19349,8477726.75
19350,8477759.0
19351,8477930.5
19352,8477931.833333334
19353,8477929.75
19354,8477821.833333334
19355,8477696.083333334
19356,8477758.833333334
19357,8477635.083333334
19358,8477703.0
19359,8477634.583333334
19360,8477619.0
19361,8477658.75
19362,8477663.916666666
19363,8477651.0
19364,8477836.416666666
19365,8477696.0
19366,8477859.666666666
19367,8477965.666666666
19368,8478150.0
19369,8478234.666666666
19370,8478395.666666666
19371,8478513.083333334
19372,8478753.333333334
19373,8479077.666666666
19374,8479207.75
19375,8479522.833333334
19376,8479697.666666666
19377,8479798.916666666
19378,8479762.5
19379,8479627.583333334
19380,8479567.0
19381,8479225.0
19382,8479065.333333334
19383,8478871.166666666
19384,8478628.583333334
19385,8478371.5
19386,8478291.666666666
19387,8478041.5
19388,8477948.5
19389,8477734.666666666
19390,8477641.583333334
19391,8477581.833333334
19392,8477451.416666666
19393,8477480.333333334
19394,8477429.666666666
19395,8477531.0
19396,8477644.083333334
19397,8477390.583333334
19398,8477440.666666666
19399,8477385.166666666
19400,8477385.333333334
19401,8477446.083333334
19402,8477355.083333334
19403,8477328.583333334
19404,8477218.666666666
19405,8477325.833333334
19406,8477301.166666666
19407,8477274.666666666
19408,8477200.666666666
19409,8477396.166666666
19410,8477356.333333334
19411,8477527.416666666
19412,8477356.5
19413,8477339.333333334
19414,8477398.416666666
19415,8477278.0
19416,8477349.166666666
19417,8477325.5
19418,8477369.0
19419,8477216.333333334
19420,8477370.333333334
19421,8477334.083333334
19422,8477465.416666666
19423,8477294.583333334
19424,8477356.666666666
19425,8477279.5
19426,8477263.416666666
19427,8477333.166666666
19428,8477372.833333334
19429,8477348.583333334
19430,8477420.916666666
19431,8477444.083333334
19432,8477328.75
19433,8477434.666666666
19434,8477439.25
19435,8477530.25
19436,8477500.5
19437,8477632.166666666
19438,8477556.0
19439,8477808.166666666
19440,8477859.333333334
19441,8478016.5
19442,8478105.666666666
19443,8478352.916666666
19444,8478573.333333334
19445,8478857.916666666
19446,8478944.0
19447,8479317.083333334
19448,8479613.833333334
19449,8479934.583333334
19450,8480248.75
19451,8480388.166666666
19452,8480394.666666666
19453,8480213.5
19454,8480122.0
19455,8479715.5
19456,8479617.333333334
19457,8479443.333333334
19458,8479315.166666666
19459,8479205.083333334
19460,8478949.0
19461,8478726.0
19462,8478376.666666666
19463,8478153.333333334
19464,8477865.333333334
19465,8477756.5
19466,8477456.5
19467,8477382.0
19468,8477567.5
19469,8477382.833333334
19470,8477335.75
19471,8477420.416666666
19472,8477283.916666666
19473,8477332.5
19474,8477380.583333334
19475,8477316.166666666
19476,8477348.75
19477,8477383.916666666
19478,8477288.416666666
19479,8477355.5
19480,8477380.416666666
19481,8477270.666666666
19482,8477316.083333334
19483,8477306.833333334
19484,8477375.333333334
19485,8477324.666666666
19486,8477171.333333334
19487,8477441.0
19488,8477221.25
19489,8477265.25
19490,8477226.0
19491,8477225.75
19492,8477311.666666666
19493,8477301.083333334
19494,8477356.416666666
19495,8477363.166666666
19496,8477390.5
19497,8477389.166666666
19498,8477370.833333334
19499,8477449.166666666
19500,8477440.75
19501,8477418.583333334
19502,8477279.666666666
19503,8477411.5
19504,8477475.833333334
19505,8477537.0
19506,8477510.583333334
19507,8477727.0
19508,8477735.833333334
19509,8477777.416666666
19510,8477876.166666666
19511,8477996.166666666
19512,8478307.833333334
19513,8478379.083333334
19514,8478583.833333334
19515,8478671.833333334
19516,8478915.583333334
19517,8479155.166666666
19518,8479307.25
19519,8479660.083333334
19520,8479682.25
19521,8479825.416666666
19522,8479633.333333334
19523,8479687.083333334
19524,8479416.333333334
19525,8479113.583333334
19526,8478766.5
19527,8478542.166666666
19528,8478093.333333334
19529,8477913.0
19530,8477695.833333334
19531,8477595.166666666
19532,8477420.666666666
19533,8477371.416666666
19534,8477355.25
19535,8477379.833333334
19536,8477240.5
19537,8477316.833333334
19538,8477485.833333334
19539,8477296.333333334
19540,8477341.666666666
19541,8477210.666666666
19542,8477350.5
19543,8477371.0
19544,8477366.416666666
19545,8477366.75
19546,8477417.416666666
19547,8477382.083333334
19548,8477168.0
19549,8477308.666666666
19550,8477215.833333334
19551,8477293.75
19552,8477318.166666666
19553,8477349.666666666
19554,8477302.333333334
19555,8477331.333333334
19556,8477373.5
19557,8477232.083333334
19558,8477463.166666666
19559,8477270.5
19560,8477489.75
19561,8477319.25
19562,8477253.5
19563,8477376.833333334
